"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|100,"Analog2"|"Volts"|0.0|5.0|100,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|25,"RPM2"|"rpm"|0|8000|25,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10
42788,1730054172887,,,,-0.27,-0.09,1.13,-2,-8,-9,0.28,,,,,,,,,,
42793,1730054172892,2.34,2.44,,-0.2,-0.07,1.15,-1,-7,-7,0.21,,,,,,,,,,
42798,1730054172895,,,,-0.12,-0.09,1.23,-1,-6,-6,0.16,,,,,,,,,,
42803,1730054172900,2.34,2.44,,-0.16,-0.08,1.19,0,-4,-5,0.18,235,2520,0,,,,,,,
42808,1730054172905,,,,-0.22,-0.05,1.11,1,-3,-3,0.22,,,,,,,,,,
42813,1730054172910,2.33,2.41,,-0.14,0.0,1.19,1,-2,-3,0.14,,,,,,,,,,
42818,1730054172915,,,,-0.15,0.07,1.16,2,-1,-2,0.16,,,,,,,,,,
42823,1730054172920,2.35,2.45,,-0.2,0.13,1.11,3,-1,-1,0.24,,,0,,,,,,,
42828,1730054172925,,,,-0.2,0.17,0.97,3,-0,-0,0.27,,,,,,,,,,
42833,1730054172930,2.35,2.45,,-0.25,0.2,1.06,4,1,1,0.32,,,,,,,,,,
42838,1730054172935,,,,-0.22,0.24,1.04,3,1,-0,0.32,,,,,,,,,,
42843,1730054172940,2.35,2.45,,-0.23,0.26,1.07,3,2,-0,0.34,232,2640,0,39.677128,-77.415649,11.33,1158.8,8,2,1.8
42848,1730054172945,,,,-0.25,0.25,1.1,3,3,-1,0.35,,,,,,,,,,
42853,1730054172950,2.32,2.43,,-0.35,0.21,1.09,3,4,-0,0.41,,,,,,,,,,
42858,1730054172955,,,,-0.23,0.18,1.18,1,4,-1,0.29,,,,,,,,,,
42863,1730054172960,2.34,2.45,,-0.18,0.26,1.21,1,6,-2,0.32,,,0,,,,,,,
42868,1730054172965,,,,-0.15,0.27,1.18,1,5,-3,0.31,,,,,,,,,,
42873,1730054172970,2.32,2.43,,-0.24,0.23,1.17,2,7,-2,0.34,,,,,,,,,,
42878,1730054172975,,,,-0.34,0.13,1.25,1,7,-2,0.36,,,,,,,,,,
42883,1730054172980,2.37,2.46,,-0.3,0.12,1.3,1,7,-2,0.32,232,2580,0,,,,,,,
42888,1730054172985,,,,-0.16,0.08,1.36,-0,7,-2,0.18,,,,,,,,,,
42893,1730054172990,2.41,2.46,,-0.11,0.01,1.32,1,8,-2,0.11,,,,,,,,,,
42898,1730054172995,,,,-0.22,0.02,1.29,3,9,-1,0.22,,,,,,,,,,
42903,1730054172994,2.42,2.44,,-0.21,-0.0,1.35,3,10,0,0.21,,,0,,,,,,,
42908,1730054172999,,,,-0.15,0.02,1.41,3,11,0,0.15,,,,,,,,,,
42913,1730054173004,2.49,2.47,,-0.18,0.01,1.41,3,11,2,0.18,,,,,,,,,,
42918,1730054173009,,,,-0.27,-0.0,1.38,4,12,5,0.27,,,,,,,,,,
42923,1730054173014,2.49,2.47,,-0.32,-0.04,1.45,4,13,7,0.33,235,2520,0,,,,,,,
42928,1730054173019,,,,-0.31,0.0,1.42,4,13,9,0.31,,,,,,,,,,
42933,1730054173024,2.48,2.49,,-0.25,0.03,1.4,4,15,11,0.25,,,,,,,,,,
42938,1730054173029,,,,-0.29,0.06,1.38,4,16,13,0.3,,,,,,,,,,
42943,1730054173034,2.39,2.46,,-0.32,0.1,1.27,5,17,13,0.34,,,0,39.677128,-77.415657,11.81,1159.1,8,2,1.8
42948,1730054173039,,,,-0.44,0.27,1.12,7,15,14,0.51,,,,,,,,,,
42953,1730054173044,2.41,2.49,,-0.45,0.11,0.87,6,14,11,0.47,,,,,,,,,,
42958,1730054173049,,,,-0.37,0.14,0.97,5,12,10,0.4,,,,,,,,,,
42963,1730054173054,2.39,2.52,,-0.38,0.14,0.78,6,11,9,0.41,228,1260,0,,,,,,,
42968,1730054173059,,,,-0.51,0.07,0.66,8,11,9,0.52,,,,,,,,,,
42973,1730054173064,2.36,2.51,,-0.63,0.22,0.58,7,8,8,0.67,,,,,,,,,,
42978,1730054173069,,,,-0.56,0.11,0.65,5,7,6,0.57,,,,,,,,,,
42983,1730054173074,2.38,2.55,,-0.53,0.16,0.53,4,5,3,0.55,,,0,,,,,,,
42988,1730054173079,,,,-0.5,0.26,0.49,3,3,0,0.56,,,,,,,,,,
42993,1730054173092,2.36,2.55,,-0.6,0.41,0.44,3,-0,-1,0.73,,,,,,,,,,
42998,1730054173097,,,,-0.59,0.36,0.49,2,-1,-1,0.69,,,,,,,,,,
43003,1730054173102,2.33,2.53,,-0.51,0.32,0.44,2,-3,-6,0.6,222,1260,0,,,,,,,
43008,1730054173107,,,,-0.51,0.33,0.52,1,-6,-10,0.61,,,,,,,,,,
43013,1730054173112,2.36,2.57,,-0.53,0.43,0.51,1,-7,-12,0.68,,,,,,,,,,
43018,1730054173117,,,,-0.59,0.38,0.51,0,-9,-14,0.7,,,,,,,,,,
43023,1730054173122,2.36,2.58,,-0.54,0.4,0.61,-0,-10,-15,0.67,,,0,,,,,,,
43028,1730054173127,,,,-0.48,0.42,0.66,-1,-12,-16,0.63,,,,,,,,,,
43033,1730054173132,2.35,2.58,,-0.54,0.42,0.62,-1,-13,-18,0.69,,,,,,,,,,
43038,1730054173137,,,,-0.62,0.45,0.66,1,-14,-21,0.76,,,,,,,,,,
43043,1730054173142,2.36,2.59,13.65,-0.48,0.4,0.64,-2,-14,-22,0.63,222,1260,0,39.677128,-77.415665,12.04,1159.4,8,2,1.8
43048,1730054173147,,,,-0.35,0.31,0.68,-4,-16,-21,0.47,,,,,,,,,,
43053,1730054173152,2.32,2.56,,-0.35,0.25,0.65,-2,-16,-22,0.43,,,,,,,,,,
43058,1730054173157,,,,-0.4,0.1,0.69,-2,-18,-25,0.41,,,,,,,,,,
43063,1730054173162,2.33,2.59,,-0.5,0.21,0.61,-1,-18,-25,0.54,,,0,,,,,,,
43068,1730054173167,,,,-0.46,0.24,0.66,-1,-19,-26,0.52,,,,,,,,,,
43073,1730054173172,2.33,2.59,,-0.42,0.29,0.66,-1,-19,-27,0.51,,,,,,,,,,
43078,1730054173177,,,,-0.34,0.33,0.68,-2,-20,-30,0.47,,,,,,,,,,
43083,1730054173182,2.3,2.59,,-0.4,0.28,0.6,-0,-20,-32,0.48,225,2520,0,,,,,,,
43088,1730054173187,,,,-0.35,0.31,0.55,-2,-20,-35,0.47,,,,,,,,,,
43093,1730054173192,2.33,2.58,,-0.31,0.22,0.68,-3,-20,-33,0.38,,,,,,,,,,
43098,1730054173195,,,,-0.4,0.19,0.78,-2,-19,-34,0.44,,,,,,,,,,
43103,1730054173200,2.33,2.57,,-0.41,0.2,0.73,-2,-20,-36,0.45,,,0,,,,,,,
43108,1730054173205,,,,-0.35,0.03,0.85,-4,-20,-34,0.35,,,,,,,,,,
43113,1730054173210,2.35,2.57,,-0.21,-0.03,0.68,-6,-18,-36,0.21,,,,,,,,,,
43118,1730054173215,,,,-0.17,-0.03,0.64,-6,-17,-36,0.17,,,,,,,,,,
43123,1730054173220,2.35,2.56,,-0.16,-0.08,0.64,-5,-16,-35,0.18,232,2580,0,,,,,,,
43128,1730054173225,,,,-0.25,-0.17,0.75,-3,-15,-34,0.3,,,,,,,,,,
43133,1730054173230,2.38,2.56,,-0.16,-0.23,0.86,-3,-13,-34,0.28,,,,,,,,,,
43138,1730054173235,,,,-0.08,-0.15,0.97,-2,-13,-33,0.17,,,,,,,,,,
43143,1730054173240,2.41,2.55,,-0.04,-0.14,0.94,0,-12,-32,0.15,,,0,39.677128,-77.415665,13.17,1159.5,8,2,1.8
43148,1730054173245,,,,-0.1,-0.19,1.0,2,-10,-29,0.22,,,,,,,,,,
43153,1730054173250,2.43,2.52,,-0.13,-0.26,0.95,3,-8,-28,0.29,,,,,,,,,,
43158,1730054173255,,,,-0.21,-0.39,1.05,4,-7,-25,0.44,,,,,,,,,,
43163,1730054173260,2.43,2.52,,-0.15,-0.46,1.03,4,-6,-22,0.48,222,2700,0,,,,,,,
43168,1730054173265,,,,-0.18,-0.49,1.08,6,-4,-19,0.52,,,,,,,,,,
43173,1730054173270,2.42,2.52,,-0.21,-0.43,1.01,8,-2,-17,0.48,,,,,,,,,,
43178,1730054173275,,,,-0.19,-0.48,1.1,8,-1,-14,0.52,,,,,,,,,,
43183,1730054173280,2.38,2.5,,-0.12,-0.41,1.16,8,-1,-12,0.42,,,0,,,,,,,
43188,1730054173285,,,,-0.22,-0.34,1.15,12,1,-10,0.4,,,,,,,,,,
43193,1730054173292,2.39,2.53,,-0.16,-0.17,0.95,12,-1,-10,0.24,,,,,,,,,,
43198,1730054173297,,,,-0.24,-0.22,0.9,14,0,-8,0.32,,,,,,,,,,
43203,1730054173302,2.37,2.51,,-0.23,-0.18,1.0,14,0,-8,0.29,250,2700,0,,,,,,,
43208,1730054173307,,,,-0.19,-0.17,0.95,14,1,-8,0.26,,,,,,,,,,
43213,1730054173312,2.4,2.54,,-0.1,-0.08,1.0,14,1,-9,0.12,,,,,,,,,,
43218,1730054173317,,,,-0.18,0.03,0.93,15,5,-9,0.18,,,,,,,,,,
43223,1730054173322,2.4,2.54,,-0.15,0.07,0.96,14,5,-9,0.17,,,0,,,,,,,
43228,1730054173327,,,,-0.12,0.18,1.05,15,5,-9,0.22,,,,,,,,,,
43233,1730054173332,2.39,2.54,,-0.07,0.22,0.97,16,6,-10,0.23,,,,,,,,,,
43238,1730054173337,,,,-0.1,0.2,0.85,17,7,-10,0.22,,,,,,,,,,
43243,1730054173342,2.4,2.56,,-0.18,0.13,0.88,17,8,-11,0.22,252,2640,0,39.677128,-77.415672,13.35,1159.9,8,2,1.8
43248,1730054173347,,,,-0.15,0.12,0.89,17,8,-11,0.2,,,,,,,,,,
43253,1730054173352,2.38,2.54,,-0.1,0.06,0.91,17,9,-11,0.12,,,,,,,,,,
43258,1730054173357,,,,-0.14,0.06,0.91,18,10,-12,0.16,,,,,,,,,,
43263,1730054173362,2.37,2.54,,-0.23,0.03,0.85,20,10,-14,0.23,,,0,,,,,,,
43268,1730054173367,,,,-0.21,-0.09,0.84,19,10,-14,0.23,,,,,,,,,,
43273,1730054173372,2.4,2.58,,-0.1,0.01,0.78,18,10,-14,0.1,,,,,,,,,,
43278,1730054173377,,,,-0.18,0.08,0.8,21,10,-14,0.19,,,,,,,,,,
43283,1730054173382,2.39,2.58,,-0.25,0.03,0.69,22,10,-15,0.25,260,2820,0,,,,,,,
43288,1730054173387,,,,-0.38,-0.01,0.63,23,12,-14,0.38,,,,,,,,,,
43293,1730054173392,2.35,2.56,,-0.35,0.09,0.56,22,11,-14,0.37,,,,,,,,,,
43298,1730054173395,,,,-0.3,-0.01,0.56,20,12,-13,0.3,,,,,,,,,,
43303,1730054173400,2.35,2.58,,-0.34,-0.02,0.56,21,11,-15,0.34,,,0,,,,,,,
43308,1730054173405,,,,-0.42,-0.04,0.59,21,10,-15,0.43,,,,,,,,,,
43313,1730054173410,2.36,2.59,,-0.33,-0.08,0.49,19,10,-15,0.34,,,,,,,,,,
43318,1730054173415,,,,-0.3,-0.04,0.58,20,9,-14,0.3,,,,,,,,,,
43323,1730054173420,2.38,2.62,,-0.31,-0.08,0.59,21,8,-15,0.31,248,2820,0,,,,,,,
43328,1730054173425,,,,-0.38,-0.2,0.55,22,7,-14,0.43,,,,,,,,,,
43333,1730054173430,2.39,2.64,,-0.41,-0.23,0.63,22,7,-13,0.47,,,,,,,,,,
43338,1730054173435,,,,-0.35,-0.15,0.65,21,6,-12,0.38,,,,,,,,,,
43343,1730054173440,2.36,2.61,,-0.36,-0.26,0.64,22,6,-11,0.44,,,0,39.677128,-77.41568,13.16,1160.3,8,2,1.8
43348,1730054173445,,,,-0.45,-0.27,0.59,24,5,-13,0.53,,,,,,,,,,
43353,1730054173450,2.38,2.67,,-0.44,-0.31,0.53,22,4,-13,0.53,,,,,,,,,,
43358,1730054173455,,,,-0.34,-0.29,0.46,21,2,-14,0.44,,,,,,,,,,
43363,1730054173460,2.34,2.63,,-0.35,-0.19,0.34,23,2,-15,0.4,240,2700,0,,,,,,,
43368,1730054173465,,,,-0.44,-0.13,0.27,24,-0,-17,0.46,,,,,,,,,,
43373,1730054173470,2.34,2.64,,-0.56,-0.21,0.23,25,-1,-16,0.6,,,,,,,,,,
43378,1730054173475,,,,-0.51,-0.17,0.34,22,-1,-15,0.54,,,,,,,,,,
43383,1730054173480,2.36,2.66,,-0.4,-0.1,0.45,22,-2,-13,0.41,,,0,,,,,,,
43388,1730054173485,,,,-0.37,-0.17,0.45,22,-5,-16,0.41,,,,,,,,,,
43393,1730054173490,2.37,2.68,,-0.49,-0.08,0.49,25,-6,-18,0.5,,,,,,,,,,
43398,1730054173492,,,,-0.44,-0.2,0.51,23,-8,-20,0.48,,,,,,,,,,
43403,1730054173497,2.38,2.69,,-0.39,-0.23,0.61,22,-9,-20,0.46,232,1320,0,,,,,,,
43408,1730054173502,,,,-0.35,-0.24,0.74,22,-11,-21,0.43,,,,,,,,,,
43413,1730054173507,2.39,2.7,,-0.38,-0.23,0.68,24,-12,-22,0.45,,,,,,,,,,
43418,1730054173512,,,,-0.45,-0.26,0.8,24,-12,-23,0.52,,,,,,,,,,
43423,1730054173517,2.38,2.65,,-0.43,-0.21,0.83,24,-12,-25,0.48,,,0,,,,,,,
43428,1730054173522,,,,-0.38,-0.28,0.94,24,-14,-26,0.47,,,,,,,,,,
43433,1730054173527,2.42,2.7,,-0.39,-0.4,1.02,24,-14,-28,0.56,,,,,,,,,,
43438,1730054173532,,,,-0.4,-0.52,1.06,25,-15,-30,0.66,,,,,,,,,,
43443,1730054173537,2.46,2.7,,-0.31,-0.61,1.09,24,-16,-30,0.69,235,1320,0,39.677128,-77.415688,12.95,1160.4,8,2,1.8
43448,1730054173542,,,,-0.24,-0.62,1.17,25,-17,-32,0.66,,,,,,,,,,
43453,1730054173547,2.51,2.69,,-0.29,-0.55,1.16,27,-17,-34,0.63,,,,,,,,,,
43458,1730054173552,,,,-0.32,-0.65,1.17,28,-19,-35,0.72,,,,,,,,,,
43463,1730054173557,2.56,2.68,,-0.4,-0.72,1.23,29,-19,-34,0.82,,,0,,,,,,,
43468,1730054173562,,,,-0.32,-0.77,1.3,28,-18,-33,0.83,,,,,,,,,,
43473,1730054173567,2.6,2.67,,-0.16,-0.74,1.37,30,-17,-33,0.76,,,,,,,,,,
43478,1730054173572,,,,-0.1,-0.8,1.35,30,-16,-32,0.81,,,,,,,,,,
43483,1730054173577,2.65,2.69,,-0.18,-0.89,1.37,33,-15,-27,0.91,235,2640,0,,,,,,,
43488,1730054173582,,,,-0.07,-0.87,1.43,32,-15,-24,0.88,,,,,,,,,,
43493,1730054173587,2.64,2.68,,-0.03,-0.78,1.47,33,-13,-22,0.78,,,,,,,,,,
43498,1730054173592,,,,-0.03,-0.71,1.39,34,-14,-19,0.71,,,,,,,,,,
43503,1730054173597,2.65,2.7,,-0.02,-0.79,1.27,35,-12,-14,0.79,,,0,,,,,,,
43508,1730054173602,,,,-0.08,-0.79,1.34,36,-11,-12,0.79,,,,,,,,,,
43513,1730054173607,2.62,2.68,,-0.04,-0.7,1.29,36,-11,-8,0.7,,,,,,,,,,
43518,1730054173612,,,,-0.03,-0.66,1.36,37,-9,-5,0.66,,,,,,,,,,
43523,1730054173617,2.63,2.72,,-0.1,-0.62,1.26,38,-7,-3,0.63,250,1320,0,,,,,,,
43528,1730054173622,,,,-0.06,-0.56,1.33,38,-6,-1,0.57,,,,,,,,,,
43533,1730054173627,2.62,2.71,,0.07,-0.45,1.37,38,-7,2,0.46,,,,,,,,,,
43538,1730054173632,,,,0.1,-0.35,1.44,38,-6,4,0.36,,,,,,,,,,
43543,1730054173637,2.58,2.68,,0.05,-0.31,1.33,40,-4,4,0.32,,,0,39.677128,-77.415695,14.47,1160.5,8,2,1.8
43548,1730054173642,,,,-0.01,-0.44,1.34,40,-2,5,0.44,,,,,,,,,,
43553,1730054173647,2.61,2.73,,-0.02,-0.55,1.38,39,-1,6,0.56,,,,,,,,,,
43558,1730054173652,,,,0.08,-0.47,1.4,38,0,5,0.48,,,,,,,,,,
43563,1730054173657,2.59,2.7,,0.09,-0.44,1.29,38,2,4,0.44,248,2760,0,,,,,,,
43568,1730054173662,,,,0.01,-0.39,1.27,40,3,3,0.39,,,,,,,,,,
43573,1730054173667,2.6,2.72,,0.06,-0.51,1.34,39,5,2,0.51,,,,,,,,,,
43578,1730054173672,,,,0.12,-0.49,1.36,40,7,1,0.51,,,,,,,,,,
43583,1730054173677,2.58,2.72,,0.03,-0.49,1.39,41,8,-1,0.49,,,0,,,,,,,
43588,1730054173682,,,,-0.03,-0.49,1.26,42,8,-3,0.49,,,,,,,,,,
43593,1730054173687,2.58,2.71,,-0.11,-0.52,1.33,42,10,-1,0.54,,,,,,,,,,
43598,1730054173692,,,,-0.07,-0.47,1.16,41,12,-2,0.47,,,,,,,,,,
43603,1730054173693,2.59,2.72,,-0.0,-0.37,1.24,42,13,-4,0.37,258,2820,0,,,,,,,
43608,1730054173698,,,,-0.05,-0.39,1.13,43,14,-5,0.39,,,,,,,,,,
43613,1730054173703,2.57,2.71,,-0.07,-0.46,1.11,42,16,-6,0.46,,,,,,,,,,
43618,1730054173708,,,,0.03,-0.44,1.09,42,17,-6,0.44,,,,,,,,,,
43623,1730054173713,2.58,2.74,,0.03,-0.34,1.03,43,19,-7,0.34,,,0,,,,,,,
43628,1730054173718,,,,-0.05,-0.22,0.95,44,20,-8,0.23,,,,,,,,,,
43633,1730054173723,2.54,2.71,,-0.18,-0.24,0.86,45,22,-9,0.3,,,,,,,,,,
43638,1730054173728,,,,-0.19,-0.18,0.86,44,22,-10,0.26,,,,,,,,,,
43643,1730054173733,2.57,2.76,,-0.15,-0.06,0.82,43,22,-10,0.16,262,2880,0,39.677128,-77.415703,13.2,1160.5,8,2,1.8
43648,1730054173738,,,,-0.15,-0.07,0.82,43,21,-13,0.16,,,,,,,,,,
43653,1730054173743,2.56,2.75,,-0.26,-0.1,0.8,43,22,-13,0.28,,,,,,,,,,
43658,1730054173748,,,,-0.2,-0.03,0.78,41,22,-13,0.21,,,,,,,,,,
43663,1730054173753,2.55,2.76,,-0.23,0.01,0.77,42,23,-15,0.23,,,0,,,,,,,
43668,1730054173758,,,,-0.27,0.06,0.68,41,22,-17,0.28,,,,,,,,,,
43673,1730054173763,2.53,2.75,,-0.33,-0.04,0.66,41,22,-18,0.34,,,,,,,,,,
43678,1730054173768,,,,-0.39,-0.03,0.56,38,21,-19,0.39,,,,,,,,,,
43683,1730054173773,2.54,2.77,,-0.36,0.05,0.69,37,20,-18,0.36,250,2820,0,,,,,,,
43688,1730054173778,,,,-0.33,0.02,0.67,36,19,-19,0.33,,,,,,,,,,
43693,1730054173783,2.53,2.77,,-0.46,-0.1,0.57,37,19,-20,0.47,,,,,,,,,,
43698,1730054173792,,,,-0.42,-0.12,0.6,33,17,-19,0.43,,,,,,,,,,
43703,1730054173797,2.51,2.77,,-0.33,-0.08,0.53,31,16,-18,0.34,,,0,,,,,,,
43708,1730054173802,,,,-0.39,-0.1,0.59,32,15,-19,0.4,,,,,,,,,,
43713,1730054173807,2.52,2.79,,-0.49,-0.14,0.58,33,11,-21,0.51,,,,,,,,,,
43718,1730054173812,,,,-0.61,-0.19,0.53,32,9,-20,0.64,,,,,,,,,,
43723,1730054173817,2.51,2.8,,-0.58,-0.17,0.52,29,7,-18,0.6,252,1440,0,,,,,,,
43728,1730054173822,,,,-0.48,-0.16,0.55,27,5,-17,0.5,,,,,,,,,,
43733,1730054173827,2.51,2.8,,-0.51,-0.21,0.56,28,3,-18,0.55,,,,,,,,,,
43738,1730054173832,,,,-0.56,-0.33,0.44,26,2,-17,0.65,,,,,,,,,,
43743,1730054173837,2.5,2.8,,-0.47,-0.37,0.35,22,-0,-16,0.6,,,0,39.677128,-77.415703,12.58,1160.7,8,2,1.8
43748,1730054173842,,,,-0.44,-0.39,0.42,22,-1,-15,0.59,,,,,,,,,,
43753,1730054173847,2.48,2.77,,-0.42,-0.43,0.42,22,-3,-15,0.6,,,,,,,,,,
43758,1730054173852,,,,-0.46,-0.54,0.37,23,-4,-13,0.71,,,,,,,,,,
43763,1730054173857,2.49,2.8,,-0.45,-0.56,0.37,21,-6,-11,0.72,270,1380,0,,,,,,,
43768,1730054173862,,,,-0.35,-0.55,0.51,21,-7,-10,0.65,,,,,,,,,,
43773,1730054173867,2.49,2.81,,-0.33,-0.61,0.44,21,-9,-9,0.69,,,,,,,,,,
43778,1730054173872,,,,-0.44,-0.64,0.52,23,-10,-5,0.77,,,,,,,,,,
43783,1730054173877,2.48,2.8,,-0.36,-0.66,0.57,21,-12,-4,0.76,,,0,,,,,,,
43788,1730054173882,,,,-0.25,-0.61,0.65,22,-12,-3,0.66,,,,,,,,,,
43793,1730054173892,2.46,2.78,,-0.29,-0.57,0.71,23,-13,-2,0.64,,,,,,,,,,
43798,1730054173897,,,,-0.35,-0.48,0.76,24,-16,0,0.6,,,,,,,,,,
43803,1730054173902,2.47,2.79,,-0.35,-0.49,0.77,24,-16,0,0.6,260,2820,0,,,,,,,
43808,1730054173907,,,,-0.24,-0.42,0.84,23,-17,0,0.48,,,,,,,,,,
43813,1730054173912,2.49,2.81,,-0.14,-0.52,0.88,24,-18,-0,0.54,,,,,,,,,,
43818,1730054173917,,,,-0.18,-0.54,0.96,25,-18,-1,0.57,,,,,,,,,,
43823,1730054173922,2.48,2.8,,-0.23,-0.65,1.04,26,-19,-0,0.69,,,0,,,,,,,
43828,1730054173927,,,,-0.12,-0.69,1.07,25,-21,-0,0.7,,,,,,,,,,
43833,1730054173932,2.52,2.82,,-0.17,-0.61,1.16,26,-20,-2,0.63,,,,,,,,,,
43838,1730054173937,,,,-0.09,-0.66,1.13,26,-21,-4,0.67,,,,,,,,,,
43843,1730054173942,2.53,2.82,,-0.12,-0.76,1.04,27,-20,-4,0.77,252,2820,0,39.677128,-77.41571,13.85,1161.0,8,2,1.8
43848,1730054173947,,,,-0.07,-0.74,1.09,27,-19,-6,0.75,,,,,,,,,,
43853,1730054173952,2.52,2.81,,-0.08,-0.69,1.18,28,-20,-7,0.7,,,,,,,,,,
43858,1730054173957,,,,-0.04,-0.69,1.14,29,-21,-8,0.69,,,,,,,,,,
43863,1730054173962,2.54,2.82,,-0.16,-0.67,1.08,32,-21,-10,0.69,,,0,,,,,,,
43868,1730054173967,,,,-0.08,-0.77,1.09,30,-21,-8,0.77,,,,,,,,,,
43873,1730054173972,2.55,2.82,,-0.14,-0.81,1.18,31,-22,-8,0.82,,,,,,,,,,
43878,1730054173977,,,,-0.19,-0.77,1.19,34,-25,-9,0.79,,,,,,,,,,
43883,1730054173982,2.52,2.78,,-0.24,-0.75,1.08,35,-26,-8,0.79,258,2820,0,,,,,,,
43888,1730054173987,,,,-0.22,-0.72,1.04,36,-24,-5,0.75,,,,,,,,,,
43893,1730054173992,2.53,2.81,,-0.19,-0.68,0.97,37,-21,-4,0.7,,,,,,,,,,
43898,1730054173997,,,,-0.14,-0.67,0.92,38,-20,-3,0.69,,,,,,,,,,
43903,1730054173995,2.57,2.83,,-0.11,-0.71,0.85,39,-18,-2,0.72,,,0,,,,,,,
43908,1730054174000,,,,-0.18,-0.73,0.88,40,-17,1,0.75,,,,,,,,,,
43913,1730054174005,2.56,2.82,,-0.09,-0.77,0.92,40,-15,2,0.77,,,,,,,,,,
43918,1730054174010,,,,-0.1,-0.7,0.98,42,-15,4,0.7,,,,,,,,,,
43923,1730054174015,2.56,2.82,,-0.09,-0.73,0.92,42,-14,5,0.74,270,2760,0,,,,,,,
43928,1730054174020,,,,-0.09,-0.76,0.92,42,-13,7,0.77,,,,,,,,,,
43933,1730054174025,2.56,2.82,,-0.12,-0.76,1.02,43,-13,7,0.77,,,,,,,,,,
43938,1730054174030,,,,-0.09,-0.67,1.02,43,-13,9,0.68,,,,,,,,,,
43943,1730054174035,2.54,2.8,,-0.02,-0.58,1.09,43,-13,10,0.58,,,0,39.677132,-77.415718,15.02,1161.4,8,2,1.8
43948,1730054174040,,,,-0.15,-0.51,1.0,46,-12,11,0.53,,,,,,,,,,
43953,1730054174045,2.56,2.81,,-0.11,-0.5,0.9,45,-12,10,0.51,,,,,,,,,,
43958,1730054174050,,,,0.04,-0.38,0.92,44,-14,9,0.39,,,,,,,,,,
43963,1730054174055,2.57,2.83,,0.06,-0.27,0.93,45,-12,8,0.28,268,2880,0,,,,,,,
43968,1730054174060,,,,-0.04,-0.24,0.9,47,-12,7,0.25,,,,,,,,,,
43973,1730054174065,2.58,2.84,,-0.13,-0.19,1.0,47,-11,6,0.23,,,,,,,,,,
43978,1730054174070,,,,-0.1,-0.18,0.92,46,-10,4,0.21,,,,,,,,,,
43983,1730054174075,2.57,2.83,,-0.01,-0.12,0.92,45,-9,4,0.12,,,0,,,,,,,
43988,1730054174080,,,,-0.04,-0.16,0.93,45,-8,3,0.17,,,,,,,,,,
43993,1730054174091,2.54,2.8,,-0.06,-0.19,0.92,44,-6,3,0.2,,,,,,,,,,
43998,1730054174096,,,,0.04,-0.21,0.92,43,-5,2,0.22,,,,,,,,,,
44003,1730054174101,2.57,2.83,,-0.01,-0.15,0.92,44,-3,2,0.15,268,2820,0,,,,,,,
44008,1730054174106,,,,-0.02,-0.12,0.85,43,-2,-0,0.12,,,,,,,,,,
44013,1730054174111,2.57,2.83,,-0.11,-0.12,0.83,43,1,-1,0.16,,,,,,,,,,
44018,1730054174116,,,,-0.09,-0.1,0.72,42,1,-3,0.14,,,,,,,,,,
44023,1730054174121,2.56,2.82,,-0.05,-0.07,0.84,41,2,-5,0.08,,,0,,,,,,,
44028,1730054174126,,,,-0.03,-0.09,0.8,41,3,-7,0.09,,,,,,,,,,
44033,1730054174131,2.54,2.81,,-0.16,-0.15,0.84,42,4,-8,0.22,,,,,,,,,,
44038,1730054174136,,,,-0.1,-0.23,0.8,39,4,-9,0.25,,,,,,,,,,
44043,1730054174141,2.54,2.8,13.63,0.05,-0.23,0.91,39,7,-10,0.23,260,1440,0,39.677132,-77.415726,13.98,1161.6,8,2,1.8
44048,1730054174146,,,,-0.03,-0.22,0.85,41,7,-10,0.22,,,,,,,,,,
44053,1730054174151,2.56,2.82,,-0.16,-0.22,0.77,41,7,-11,0.27,,,,,,,,,,
44058,1730054174156,,,,-0.22,-0.27,0.76,40,8,-10,0.35,,,,,,,,,,
44063,1730054174161,2.56,2.83,,-0.13,-0.19,0.8,39,7,-10,0.23,,,0,,,,,,,
44068,1730054174166,,,,-0.11,-0.23,0.83,39,7,-10,0.26,,,,,,,,,,
44073,1730054174171,2.55,2.82,,-0.2,-0.29,0.76,41,7,-9,0.35,,,,,,,,,,
44078,1730054174176,,,,-0.2,-0.4,0.84,38,7,-8,0.45,,,,,,,,,,
44083,1730054174181,2.56,2.83,,-0.11,-0.29,0.8,38,8,-8,0.31,260,2820,0,,,,,,,
44088,1730054174186,,,,-0.17,-0.33,0.8,38,8,-9,0.37,,,,,,,,,,
