"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|100,"Analog2"|"Volts"|0.0|5.0|100,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|25,"RPM2"|"rpm"|0|8000|25,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10
11328,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11333,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11338,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11343,0,2.57,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
11348,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11353,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11358,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11363,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11368,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11373,0,2.59,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11378,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11383,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11388,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11393,0,2.57,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11398,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11403,0,2.55,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11408,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11413,0,2.57,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11418,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11423,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11428,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11433,0,2.54,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11438,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11443,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
11448,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11453,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11458,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11463,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11468,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11473,0,2.57,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11478,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11483,0,2.58,2.54,,-0.01,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11488,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11493,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11498,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11503,0,2.54,2.5,,-0.02,0.01,1.0,0,0,-0,0.02,,,0,,,,,,,
11508,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11513,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11518,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11523,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11528,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11533,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11538,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11543,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
11548,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11553,0,2.52,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11558,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11563,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11568,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11573,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11578,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11583,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11588,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11593,0,2.55,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11598,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11603,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11608,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11613,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11618,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11623,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11628,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11633,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11638,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11643,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
11648,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11653,0,2.56,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11658,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11663,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11668,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11673,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11678,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11683,0,2.55,2.5,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11688,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11693,0,2.55,2.52,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11698,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11703,0,2.54,2.5,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11708,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11713,0,2.54,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11718,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11723,0,2.55,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11728,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11733,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11738,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11743,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
11748,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11753,0,2.58,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11758,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11763,0,2.54,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11768,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11773,0,2.59,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11778,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11783,0,2.55,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11788,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11793,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11798,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11803,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11808,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11813,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11818,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11823,0,2.58,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11828,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11833,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11838,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11843,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
11848,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11853,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11858,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11863,0,2.58,2.55,,-0.01,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11868,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11873,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11878,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11883,0,2.58,2.55,,-0.01,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11888,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11893,0,2.55,2.52,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11898,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11903,0,2.57,2.53,,-0.01,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11908,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11913,0,2.57,2.54,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11918,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11923,0,2.58,2.55,,-0.01,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11928,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11933,0,2.58,2.54,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11938,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11943,0,2.54,2.51,,-0.01,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
11948,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11953,0,2.58,2.54,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11958,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11963,0,2.58,2.55,,-0.01,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
11968,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11973,0,2.55,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11978,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11983,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
11988,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11993,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
11998,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12003,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12008,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12013,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12018,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12023,0,2.54,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12028,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12033,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12038,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12043,0,2.58,2.54,13.63,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
12048,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12053,0,2.55,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12058,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12063,0,2.54,2.5,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12068,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12073,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12078,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12083,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12088,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12093,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12098,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12103,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12108,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12113,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12118,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12123,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12128,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12133,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12138,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12143,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
12148,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12153,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12158,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12163,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12168,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12173,0,2.55,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12178,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12183,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12188,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12193,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12198,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12203,0,2.55,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12208,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12213,0,2.54,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12218,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12223,0,2.54,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12228,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12233,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12238,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12243,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
12248,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12253,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12258,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12263,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12268,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12273,0,2.55,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12278,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12283,0,2.57,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12288,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12293,0,2.54,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12298,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12303,0,2.54,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12308,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12313,0,2.53,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12318,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12323,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12328,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12333,0,2.57,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12338,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12343,0,2.56,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
12348,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12353,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12358,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12363,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12368,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12373,0,2.55,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12378,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12383,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12388,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12393,0,2.54,2.5,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12398,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12403,0,2.55,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12408,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12413,0,2.59,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12418,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12423,0,2.56,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12428,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12433,0,2.59,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12438,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12443,0,2.54,2.5,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
12448,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12453,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12458,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12463,0,2.53,2.5,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12468,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12473,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12478,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12483,0,2.57,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12488,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12493,0,2.58,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12498,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12503,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12508,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12513,0,2.57,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12518,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12523,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12528,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12533,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12538,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12543,0,2.53,2.5,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
12548,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12553,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12558,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12563,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12568,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12573,0,2.54,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12578,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12583,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12588,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12593,0,2.55,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12598,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12603,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12608,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12613,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12618,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12623,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12628,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12633,0,2.57,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12638,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12643,0,2.55,2.52,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
12648,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12653,0,2.58,2.55,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12658,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12663,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12668,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12673,0,2.54,2.51,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12678,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12683,0,2.58,2.54,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12688,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12693,0,2.53,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12698,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12703,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,0,,,,,,,
12708,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12713,0,2.55,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12718,0,,,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12723,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,0,0,0,,,,,,,
12728,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12733,0,2.56,2.53,,-0.02,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12738,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
12743,0,2.54,2.52,,-0.01,0.01,1.0,0,-0,-0,0.02,,,0,0.0,0.0,0.0,0.0,0,0,0.0
12748,0,,,,-0.01,0.01,1.0,0,-0,-0,0.02,,,,,,,,,,
